Starting IMP on DIP on 2 using SAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.49776191464398'
(3, 352, 352) (3, 352, 352) torch.Size([1, 32, 352, 352])
Starting optimization with optimizer 'SAM'
Output directory: data/denoising/Set14/mask/2/pat/14_0.2
Pruning Iteration: 1/14
1.1.1.weight         | nonzeros =   12800 /   12800             (100.00%) | total_pruned =       0 | shape = torch.Size([16, 32, 5, 5])
epoch:  4000 loss:  0.007739163935184479 PSNR:  26.4010871292064
epoch:  5000 loss:  0.007194802165031433 PSNR:  25.52558912513881
epoch:  6000 loss:  0.006833206862211227 PSNR:  25.02564748968165
epoch:  7000 loss:  0.006374484859406948 PSNR:  24.994885292463984
epoch:  8000 loss:  0.00618209782987833 PSNR:  24.79340458159975
epoch:  9000 loss:  0.006039965432137251 PSNR:  24.356437062202772
epoch:  10000 loss:  0.005987571086734533 PSNR:  24.325807792046028
epoch:  11000 loss:  0.005758577026426792 PSNR:  24.20504009658925
epoch:  12000 loss:  0.005754082463681698 PSNR:  24.21597747447793
epoch:  13000 loss:  0.005635256879031658 PSNR:  24.065159176677962
epoch:  14000 loss:  0.005439586937427521 PSNR:  23.996988866070733
epoch:  15000 loss:  0.005546594969928265 PSNR:  23.869278312744207
epoch:  16000 loss:  0.005391154438257217 PSNR:  23.83607289413538
epoch:  17000 loss:  0.005439254455268383 PSNR:  23.86105176988067
epoch:  18000 loss:  0.005311160814017057 PSNR:  23.740204970053984
epoch:  19000 loss:  0.005328066181391478 PSNR:  23.865497240246725
epoch:  20000 loss:  0.005323607474565506 PSNR:  23.759416758897558
epoch:  21000 loss:  0.0052157375030219555 PSNR:  23.73337221457031
epoch:  22000 loss:  0.005196672398597002 PSNR:  23.663444328700773
epoch:  23000 loss:  0.005131470039486885 PSNR:  23.62594528853791
epoch:  24000 loss:  0.005133747588843107 PSNR:  23.675919656929672
epoch:  25000 loss:  0.0051499283872544765 PSNR:  23.62565820034458
epoch:  26000 loss:  0.00515839084982872 PSNR:  23.597386023714506
epoch:  27000 loss:  0.005098068621009588 PSNR:  23.652766240102654
epoch:  28000 loss:  0.0051061417907476425 PSNR:  23.728145540421416
epoch:  29000 loss:  0.005050406325608492 PSNR:  23.537400326497803
epoch:  30000 loss:  0.0050254035741090775 PSNR:  23.55210915981102
epoch:  31000 loss:  0.005054758861660957 PSNR:  23.499708486635566
epoch:  32000 loss:  0.004947759211063385 PSNR:  23.52287039824759
epoch:  33000 loss:  0.005007651634514332 PSNR:  23.55504728495079
epoch:  34000 loss:  0.00492944847792387 PSNR:  23.436586460664138
epoch:  35000 loss:  0.004970107227563858 PSNR:  23.43446047257991
epoch:  36000 loss:  0.004905702546238899 PSNR:  23.524732304822503
epoch:  37000 loss:  0.004911972209811211 PSNR:  23.48804681587826
epoch:  38000 loss:  0.004930433351546526 PSNR:  23.477518834621375
epoch:  39000 loss:  0.004919096827507019 PSNR:  23.423673506628564
Pruning Iteration: 8/14
Pruning with threshold : 0.06518327891826631
1.1.1.weight         | nonzeros =    5042 /   12800             ( 39.39%) | total_pruned =    7758 | shape = torch.Size([16, 32, 5, 5])
1.1.1.bias           | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.2.weight           | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
1.2.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.4.1.weight         | nonzeros =    2337 /    6400             ( 36.52%) | total_pruned =    4063 | shape = torch.Size([16, 16, 5, 5])
1.4.1.bias           | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.5.weight           | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
1.5.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
1.7.1.1.1.weight     | nonzeros =    3766 /   12800             ( 29.42%) | total_pruned =    9034 | shape = torch.Size([32, 16, 5, 5])
1.7.1.1.1.bias       | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.2.weight       | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
1.7.1.2.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.4.1.weight     | nonzeros =    6060 /   25600             ( 23.67%) | total_pruned =   19540 | shape = torch.Size([32, 32, 5, 5])
1.7.1.4.1.bias       | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.5.weight       | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
1.7.1.5.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.1.7.1.1.1.weight | nonzeros =   10392 /   51200             ( 20.30%) | total_pruned =   40808 | shape = torch.Size([64, 32, 5, 5])
1.7.1.7.1.1.1.bias   | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.2.weight   | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.1.7.1.2.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.4.1.weight | nonzeros =   18067 /  102400             ( 17.64%) | total_pruned =   84333 | shape = torch.Size([64, 64, 5, 5])
1.7.1.7.1.4.1.bias   | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.5.weight   | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.1.7.1.5.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.1.7.1.1.1.weight | nonzeros =   29719 /  204800             ( 14.51%) | total_pruned =  175081 | shape = torch.Size([128, 64, 5, 5])
1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.4.1.weight | nonzeros =   54454 /  409600             ( 13.29%) | total_pruned =  355146 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.5.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.1.1.weight | nonzeros =   62870 /  409600             ( 15.35%) | total_pruned =  346730 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.4.1.weight | nonzeros =   76306 /  409600             ( 18.63%) | total_pruned =  333294 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.5.weight | nonzeros =     117 /     128             ( 91.41%) | total_pruned =      11 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.1.1.weight | nonzeros =   36558 /  409600             (  8.93%) | total_pruned =  373042 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.7.1.1.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.2.weight | nonzeros =      40 /     128             ( 31.25%) | total_pruned =      88 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.4.1.weight | nonzeros =   49019 /  409600             ( 11.97%) | total_pruned =  360581 | shape = torch.Size([128, 128, 5, 5])
1.7.1.7.1.7.1.7.1.7.1.4.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.5.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.1.5.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.2.weight | nonzeros =     106 /     128             ( 82.81%) | total_pruned =      22 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.3.1.weight | nonzeros =   63376 /  147456             ( 42.98%) | total_pruned =   84080 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.1.7.4.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.2.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.3.1.weight | nonzeros =   80895 /  147456             ( 54.86%) | total_pruned =   66561 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.1.7.4.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.2.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.2.bias   | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.3.1.weight | nonzeros =   80219 /  147456             ( 54.40%) | total_pruned =   67237 | shape = torch.Size([128, 128, 3, 3])
1.7.1.7.1.7.3.1.bias | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.1.7.4.weight | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.1.7.4.bias   | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.2.weight     | nonzeros =     128 /     128             (100.00%) | total_pruned =       0 | shape = torch.Size([128])
1.7.1.7.2.bias       | nonzeros =       0 /     128             (  0.00%) | total_pruned =     128 | shape = torch.Size([128])
1.7.1.7.3.1.weight   | nonzeros =   37872 /   73728             ( 51.37%) | total_pruned =   35856 | shape = torch.Size([64, 128, 3, 3])
1.7.1.7.3.1.bias     | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.1.7.4.weight     | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.1.7.4.bias       | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.2.weight         | nonzeros =      64 /      64             (100.00%) | total_pruned =       0 | shape = torch.Size([64])
1.7.2.bias           | nonzeros =       0 /      64             (  0.00%) | total_pruned =      64 | shape = torch.Size([64])
1.7.3.1.weight       | nonzeros =    9329 /   18432             ( 50.61%) | total_pruned =    9103 | shape = torch.Size([32, 64, 3, 3])
1.7.3.1.bias         | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
1.7.4.weight         | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
1.7.4.bias           | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
2.weight             | nonzeros =      32 /      32             (100.00%) | total_pruned =       0 | shape = torch.Size([32])
2.bias               | nonzeros =       0 /      32             (  0.00%) | total_pruned =      32 | shape = torch.Size([32])
3.1.weight           | nonzeros =    2269 /    4608             ( 49.24%) | total_pruned =    2339 | shape = torch.Size([16, 32, 3, 3])
3.1.bias             | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
4.weight             | nonzeros =      16 /      16             (100.00%) | total_pruned =       0 | shape = torch.Size([16])
4.bias               | nonzeros =       0 /      16             (  0.00%) | total_pruned =      16 | shape = torch.Size([16])
6.1.weight           | nonzeros =      37 /      48             ( 77.08%) | total_pruned =      11 | shape = torch.Size([3, 16, 1, 1])
6.1.bias             | nonzeros =       2 /       3             ( 66.67%) | total_pruned =       1 | shape = torch.Size([3])
alive: 630564, pruned : 2378303, total: 3008867, Compression rate :       4.77x  ( 79.04% pruned)
Initial PSNR of output image is:  10.154376733388336
epoch:  0 loss:  0.10205911844968796 PSNR:  10.154376733388336
epoch:  1000 loss:  0.011265764012932777 PSNR:  25.37765917932817
epoch:  2000 loss:  0.009306363761425018 PSNR:  27.603486337990812
epoch:  3000 loss:  0.008479822427034378 PSNR:  26.999684988159125
epoch:  4000 loss:  0.007912393659353256 PSNR:  26.03611112651267
epoch:  5000 loss:  0.007075050380080938 PSNR:  25.88296924501726
epoch:  6000 loss:  0.006898899562656879 PSNR:  25.26315759006559
epoch:  7000 loss:  0.006534564308822155 PSNR:  25.045990150728596
epoch:  8000 loss:  0.006294953636825085 PSNR:  24.90561790676155
epoch:  9000 loss:  0.0063169728964567184 PSNR:  24.613819997432344
epoch:  10000 loss:  0.005968794226646423 PSNR:  24.620770795279853
epoch:  11000 loss:  0.005935740657150745 PSNR:  24.35916975480847
epoch:  12000 loss:  0.008464440703392029 PSNR:  27.202271313044285
epoch:  13000 loss:  0.007323512341827154 PSNR:  26.10553225951695
epoch:  14000 loss:  0.006806228309869766 PSNR:  25.30002676360292
epoch:  15000 loss:  0.00650507677346468 PSNR:  24.923623602460538
epoch:  16000 loss:  0.006230387836694717 PSNR:  24.724766838164403
epoch:  17000 loss:  0.006114888470619917 PSNR:  24.65478057531703
epoch:  18000 loss:  0.006008519791066647 PSNR:  24.54368370315036
epoch:  19000 loss:  0.005980986170470715 PSNR:  24.170292017036882
epoch:  20000 loss:  0.005782339256256819 PSNR:  24.251827090297077
epoch:  21000 loss:  0.005725861992686987 PSNR:  24.185791544263736
epoch:  22000 loss:  0.005772183649241924 PSNR:  24.117387643668486
epoch:  23000 loss:  0.0056433598510921 PSNR:  24.145403234129418
epoch:  24000 loss:  0.005541096907109022 PSNR:  24.076686237980752
epoch:  25000 loss:  0.005553341470658779 PSNR:  24.112336694533262
epoch:  26000 loss:  0.005481505300849676 PSNR:  24.016491333904952
epoch:  27000 loss:  0.005469534080475569 PSNR:  23.91441321825383
epoch:  28000 loss:  0.005444010253995657 PSNR:  23.87314605802515
epoch:  29000 loss:  0.005423329304903746 PSNR:  23.84509623700433
epoch:  30000 loss:  0.005430686287581921 PSNR:  23.784318438348528
epoch:  31000 loss:  0.005416290834546089 PSNR:  23.746856318706968
epoch:  32000 loss:  0.005323114804923534 PSNR:  23.836921201510908
epoch:  33000 loss:  0.005339952185750008 PSNR:  23.851629002465913
epoch:  34000 loss:  0.005317555740475655 PSNR:  23.825053607358356
epoch:  35000 loss:  0.005329617764800787 PSNR:  23.81353368568999
epoch:  36000 loss:  0.005270113702863455 PSNR:  23.72635272272003
epoch:  37000 loss:  0.0053049130365252495 PSNR:  23.65402744291517
epoch:  38000 loss:  0.005291378125548363 PSNR:  23.81461124034515
epoch:  39000 loss:  0.0052358657121658325 PSNR:  23.643669607483236
Pruning Iteration: 9/14
Pruning with threshold : 0.09049010127782822
1.1.1.weight         | nonzeros =    4319 /   12800             ( 33.74%) | total_pruned =    8481 | shape = torch.Size([16, 32, 5, 5])
